location_id,city,timestamp,temperature,humidity,pressure,wind_speed,wind_direction,pm25,pm10,no2,so2,o3,co,aqi
"ITO, Delhi, Delhi, India",ITO,44:28.7,,,,,,,,,,,,-
"ITI Jahangirpuri, Delhi, Delhi, India",Jahangirpuri,44:28.7,26.4,66.2,975.1,0.2,138.1,262,333,33.7,11.9,1.6,45.2,333
"Anand Vihar, Delhi, Delhi, India",Anand Vihar,44:28.7,28.1,62.3,979.3,0.3,249.2,306,552,37.8,3.8,2.7,23.5,552
"Delhi Institute of Tool Engineering, Wazirpur, Delhi, Delhi, India",Wazirpur,44:28.7,30,76,991,0.3,22.8,252,332,62.4,4.8,22.4,35.7,332
"Satyawati College, Delhi, Delhi, India",Delhi,44:28.7,26.2,80.2,980.6,1.4,54.4,256,234,59.2,11.9,2.1,33.8,256
"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",Jhilmil,44:28.7,28.3,65.7,984.3,0.3,221.3,265,210,48.3,5.1,8.2,35.1,265
"Sonia Vihar Water Treatment Plant DJB, Delhi, Delhi, India",Sonia Vihar,44:28.7,25.9,80.7,991.9,0.3,313.6,251,177,16.5,1.8,1.7,24.9,251
"PGDAV College, Sriniwaspuri, Delhi, Delhi, India",Sriniwaspuri,44:28.7,21.9,75.1,986.1,0.3,352.2,282,347,43.1,5.2,3.4,29.9,347
"Pusa, Delhi, Delhi, India",Pusa,44:28.7,26.6,79.4,984.1,0.3,180.3,236,265,37.2,1.6,0.9,9.1,265
"R.K. Puram, Delhi, Delhi, India",R.K. Puram,44:28.7,24.8,81.75,980.4,0.3,148,310,450,36.1,4.9,7,20.4,450
"Major Dhyan Chand National Stadium, Delhi, Delhi, India",Major Dhyan Chand National Stadium,44:28.7,25.3,69.9,987.4,0.2,9.5,230,181,85.7,10.3,6.7,22.9,230
"Mandir Marg, Delhi, Delhi, India",Mandir Marg,44:28.7,30.1,92.1,985.9,0.3,323.8,208,127,33.6,0.9,8.9,5.2,208
"Mother Dairy Plant, Parparganj, Delhi, Delhi, India",Parparganj,44:28.7,27.5,64.4,984.9,0.3,4.4,210,309,83.5,3.3,1.4,29.2,309
"Jawaharlal Nehru Stadium, Delhi, Delhi, India",Jawaharlal Nehru Stadium,44:28.7,27.3,69.3,991.5,1.7,308.7,200,286,74.2,8,5,12.7,286
"IHBAS, Delhi, Delhi, India",IHBAS,44:28.7,34,52,1000,1,,,,16.9,6.4,10.7,11.3,-
"Lodhi Road, Delhi, Delhi, India",Lodhi Road,44:28.7,,,,1.5,,159,134,29.7,,4.5,0.1,159
"Burari Crossing, Delhi, Delhi, India",Burari,44:28.7,,,,1.5,,160,,17.6,,15.9,0.1,160
"CRRI Mathura Road, Delhi, Delhi, India",Mathura Road,44:28.7,,,,1.5,,217,233,13.6,,9,0.1,233
"Siri Fort, Delhi, Delhi, India",Siri Fort,44:28.7,,,,,,193,334,3.7,8.6,33.3,0.1,334
"North Campus, Delhi, Delhi, India",North Campus,44:28.7,,,,3.6,,164,157,7.7,,12.6,0.1,164
"Civil Lines, Delhi, Delhi, India",Civil Lines,44:28.7,,,,,,,,,,,,-
"ITO, Delhi, Delhi, India",ITO,44:28.7,,,,,,,,,,,,-
"ITI Jahangirpuri, Delhi, Delhi, India",Jahangirpuri,44:28.7,26.4,66.2,975.1,0.2,138.1,262,333,33.7,11.9,1.6,45.2,333
"Anand Vihar, Delhi, Delhi, India",Anand Vihar,44:28.7,28.1,62.3,979.3,0.3,249.2,306,552,37.8,3.8,2.7,23.5,552
"Delhi Institute of Tool Engineering, Wazirpur, Delhi, Delhi, India",Wazirpur,44:28.7,30,76,991,0.3,22.8,252,332,62.4,4.8,22.4,35.7,332
"Satyawati College, Delhi, Delhi, India",Delhi,44:28.7,26.2,80.2,980.6,1.4,54.4,256,234,59.2,11.9,2.1,33.8,256
"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",Jhilmil,44:28.7,28.3,65.7,984.3,0.3,221.3,265,210,48.3,5.1,8.2,35.1,265
"Sonia Vihar Water Treatment Plant DJB, Delhi, Delhi, India",Sonia Vihar,44:28.7,25.9,80.7,991.9,0.3,313.6,251,177,16.5,1.8,1.7,24.9,251
"PGDAV College, Sriniwaspuri, Delhi, Delhi, India",Sriniwaspuri,44:28.7,21.9,75.1,986.1,0.3,352.2,282,347,43.1,5.2,3.4,29.9,347
"Pusa, Delhi, Delhi, India",Pusa,44:28.7,26.6,79.4,984.1,0.3,180.3,236,265,37.2,1.6,0.9,9.1,265
"R.K. Puram, Delhi, Delhi, India",R.K. Puram,44:28.7,24.8,81.75,980.4,0.3,148,310,450,36.1,4.9,7,20.4,450
"Major Dhyan Chand National Stadium, Delhi, Delhi, India",Major Dhyan Chand National Stadium,44:28.7,25.3,69.9,987.4,0.2,9.5,230,181,85.7,10.3,6.7,22.9,230
"Mandir Marg, Delhi, Delhi, India",Mandir Marg,44:28.7,30.1,92.1,985.9,0.3,323.8,208,127,33.6,0.9,8.9,5.2,208
"Mother Dairy Plant, Parparganj, Delhi, Delhi, India",Parparganj,44:28.7,27.5,64.4,984.9,0.3,4.4,210,309,83.5,3.3,1.4,29.2,309
"Jawaharlal Nehru Stadium, Delhi, Delhi, India",Jawaharlal Nehru Stadium,44:28.7,27.3,69.3,991.5,1.7,308.7,200,286,74.2,8,5,12.7,286
"IHBAS, Delhi, Delhi, India",IHBAS,44:28.7,34,52,1000,1,,,,16.9,6.4,10.7,11.3,-
"Lodhi Road, Delhi, Delhi, India",Lodhi Road,44:28.7,,,,1.5,,159,134,29.7,,4.5,0.1,159
"Burari Crossing, Delhi, Delhi, India",Burari,44:28.7,,,,1.5,,160,,17.6,,15.9,0.1,160
"CRRI Mathura Road, Delhi, Delhi, India",Mathura Road,44:28.7,,,,1.5,,217,233,13.6,,9,0.1,233
"Siri Fort, Delhi, Delhi, India",Siri Fort,44:28.7,,,,,,193,334,3.7,8.6,33.3,0.1,334
"North Campus, Delhi, Delhi, India",North Campus,44:28.7,,,,3.6,,164,157,7.7,,12.6,0.1,164
"Civil Lines, Delhi, Delhi, India",Civil Lines,44:28.7,,,,,,,,,,,,-
"ITO, Delhi, Delhi, India",ITO,44:28.7,,,,,,,,,,,,-
"ITI Jahangirpuri, Delhi, Delhi, India",Jahangirpuri,44:28.7,26.4,66.2,975.1,0.2,138.1,262,333,33.7,11.9,1.6,45.2,333
"Anand Vihar, Delhi, Delhi, India",Anand Vihar,44:28.7,28.1,62.3,979.3,0.3,249.2,306,552,37.8,3.8,2.7,23.5,552
"Delhi Institute of Tool Engineering, Wazirpur, Delhi, Delhi, India",Wazirpur,44:28.7,30,76,991,0.3,22.8,252,332,62.4,4.8,22.4,35.7,332
"Satyawati College, Delhi, Delhi, India",Delhi,44:28.7,26.2,80.2,980.6,1.4,54.4,256,234,59.2,11.9,2.1,33.8,256
"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",Jhilmil,44:28.7,28.3,65.7,984.3,0.3,221.3,265,210,48.3,5.1,8.2,35.1,265
"Sonia Vihar Water Treatment Plant DJB, Delhi, Delhi, India",Sonia Vihar,44:28.7,25.9,80.7,991.9,0.3,313.6,251,177,16.5,1.8,1.7,24.9,251
"PGDAV College, Sriniwaspuri, Delhi, Delhi, India",Sriniwaspuri,44:28.7,21.9,75.1,986.1,0.3,352.2,282,347,43.1,5.2,3.4,29.9,347
"Pusa, Delhi, Delhi, India",Pusa,44:28.7,26.6,79.4,984.1,0.3,180.3,236,265,37.2,1.6,0.9,9.1,265
"R.K. Puram, Delhi, Delhi, India",R.K. Puram,44:28.7,24.8,81.75,980.4,0.3,148,310,450,36.1,4.9,7,20.4,450
"Major Dhyan Chand National Stadium, Delhi, Delhi, India",Major Dhyan Chand National Stadium,44:28.7,25.3,69.9,987.4,0.2,9.5,230,181,85.7,10.3,6.7,22.9,230
"Mandir Marg, Delhi, Delhi, India",Mandir Marg,44:28.7,30.1,92.1,985.9,0.3,323.8,208,127,33.6,0.9,8.9,5.2,208
"Mother Dairy Plant, Parparganj, Delhi, Delhi, India",Parparganj,44:28.7,27.5,64.4,984.9,0.3,4.4,210,309,83.5,3.3,1.4,29.2,309
"Jawaharlal Nehru Stadium, Delhi, Delhi, India",Jawaharlal Nehru Stadium,44:28.7,27.3,69.3,991.5,1.7,308.7,200,286,74.2,8,5,12.7,286
"IHBAS, Delhi, Delhi, India",IHBAS,44:28.7,34,52,1000,1,,,,16.9,6.4,10.7,11.3,-
"Lodhi Road, Delhi, Delhi, India",Lodhi Road,44:28.7,,,,1.5,,159,134,29.7,,4.5,0.1,159
"Burari Crossing, Delhi, Delhi, India",Burari,44:28.7,,,,1.5,,160,,17.6,,15.9,0.1,160
"CRRI Mathura Road, Delhi, Delhi, India",Mathura Road,44:28.7,,,,1.5,,217,233,13.6,,9,0.1,233
"Siri Fort, Delhi, Delhi, India",Siri Fort,44:28.7,,,,,,193,334,3.7,8.6,33.3,0.1,334
"North Campus, Delhi, Delhi, India",North Campus,44:28.7,,,,3.6,,164,157,7.7,,12.6,0.1,164
"Civil Lines, Delhi, Delhi, India",Civil Lines,44:28.7,,,,,,,,,,,,-
"ITO, Delhi, Delhi, India",ITO,44:28.7,,,,,,,,,,,,-
"ITI Jahangirpuri, Delhi, Delhi, India",Jahangirpuri,44:28.7,26.4,66.2,975.1,0.2,138.1,262,333,33.7,11.9,1.6,45.2,333
"Anand Vihar, Delhi, Delhi, India",Anand Vihar,44:28.7,28.1,62.3,979.3,0.3,249.2,306,552,37.8,3.8,2.7,23.5,552
"Delhi Institute of Tool Engineering, Wazirpur, Delhi, Delhi, India",Wazirpur,44:28.7,30,76,991,0.3,22.8,252,332,62.4,4.8,22.4,35.7,332
"Satyawati College, Delhi, Delhi, India",Delhi,44:28.7,26.2,80.2,980.6,1.4,54.4,256,234,59.2,11.9,2.1,33.8,256
"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",Jhilmil,44:28.7,28.3,65.7,984.3,0.3,221.3,265,210,48.3,5.1,8.2,35.1,265
"Sonia Vihar Water Treatment Plant DJB, Delhi, Delhi, India",Sonia Vihar,44:28.7,25.9,80.7,991.9,0.3,313.6,251,177,16.5,1.8,1.7,24.9,251
"PGDAV College, Sriniwaspuri, Delhi, Delhi, India",Sriniwaspuri,44:28.7,21.9,75.1,986.1,0.3,352.2,282,347,43.1,5.2,3.4,29.9,347
"Pusa, Delhi, Delhi, India",Pusa,44:28.7,26.6,79.4,984.1,0.3,180.3,236,265,37.2,1.6,0.9,9.1,265
"R.K. Puram, Delhi, Delhi, India",R.K. Puram,44:28.7,24.8,81.75,980.4,0.3,148,310,450,36.1,4.9,7,20.4,450
"Major Dhyan Chand National Stadium, Delhi, Delhi, India",Major Dhyan Chand National Stadium,44:28.7,25.3,69.9,987.4,0.2,9.5,230,181,85.7,10.3,6.7,22.9,230
"Mandir Marg, Delhi, Delhi, India",Mandir Marg,44:28.7,30.1,92.1,985.9,0.3,323.8,208,127,33.6,0.9,8.9,5.2,208
"Mother Dairy Plant, Parparganj, Delhi, Delhi, India",Parparganj,44:28.7,27.5,64.4,984.9,0.3,4.4,210,309,83.5,3.3,1.4,29.2,309
"Jawaharlal Nehru Stadium, Delhi, Delhi, India",Jawaharlal Nehru Stadium,44:28.7,27.3,69.3,991.5,1.7,308.7,200,286,74.2,8,5,12.7,286
"IHBAS, Delhi, Delhi, India",IHBAS,44:28.7,34,52,1000,1,,,,16.9,6.4,10.7,11.3,-
"Lodhi Road, Delhi, Delhi, India",Lodhi Road,44:28.7,,,,1.5,,159,134,29.7,,4.5,0.1,159
"Burari Crossing, Delhi, Delhi, India",Burari,44:28.7,,,,1.5,,160,,17.6,,15.9,0.1,160
"CRRI Mathura Road, Delhi, Delhi, India",Mathura Road,44:28.7,,,,1.5,,217,233,13.6,,9,0.1,233
"Siri Fort, Delhi, Delhi, India",Siri Fort,44:28.7,,,,,,193,334,3.7,8.6,33.3,0.1,334
"North Campus, Delhi, Delhi, India",North Campus,44:28.7,,,,3.6,,164,157,7.7,,12.6,0.1,164
"Civil Lines, Delhi, Delhi, India",Civil Lines,44:28.7,,,,,,,,,,,,-
"ITO, Delhi, Delhi, India",ITO,44:28.7,,,,,,,,,,,,-
"ITI Jahangirpuri, Delhi, Delhi, India",Jahangirpuri,44:28.7,26.4,66.2,975.1,0.2,138.1,262,333,33.7,11.9,1.6,45.2,333
"Anand Vihar, Delhi, Delhi, India",Anand Vihar,44:28.7,28.1,62.3,979.3,0.3,249.2,306,552,37.8,3.8,2.7,23.5,552
"Delhi Institute of Tool Engineering, Wazirpur, Delhi, Delhi, India",Wazirpur,44:28.7,30,76,991,0.3,22.8,252,332,62.4,4.8,22.4,35.7,332
"Satyawati College, Delhi, Delhi, India",Delhi,44:28.7,26.2,80.2,980.6,1.4,54.4,256,234,59.2,11.9,2.1,33.8,256
"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",Jhilmil,44:28.7,28.3,65.7,984.3,0.3,221.3,265,210,48.3,5.1,8.2,35.1,265
"Sonia Vihar Water Treatment Plant DJB, Delhi, Delhi, India",Sonia Vihar,44:28.7,25.9,80.7,991.9,0.3,313.6,251,177,16.5,1.8,1.7,24.9,251
"PGDAV College, Sriniwaspuri, Delhi, Delhi, India",Sriniwaspuri,44:28.7,21.9,75.1,986.1,0.3,352.2,282,347,43.1,5.2,3.4,29.9,347
"Pusa, Delhi, Delhi, India",Pusa,44:28.7,26.6,79.4,984.1,0.3,180.3,236,265,37.2,1.6,0.9,9.1,265
"R.K. Puram, Delhi, Delhi, India",R.K. Puram,44:28.7,24.8,81.75,980.4,0.3,148,310,450,36.1,4.9,7,20.4,450
"Major Dhyan Chand National Stadium, Delhi, Delhi, India",Major Dhyan Chand National Stadium,44:28.7,25.3,69.9,987.4,0.2,9.5,230,181,85.7,10.3,6.7,22.9,230
"Mandir Marg, Delhi, Delhi, India",Mandir Marg,44:28.7,30.1,92.1,985.9,0.3,323.8,208,127,33.6,0.9,8.9,5.2,208
"Mother Dairy Plant, Parparganj, Delhi, Delhi, India",Parparganj,44:28.7,27.5,64.4,984.9,0.3,4.4,210,309,83.5,3.3,1.4,29.2,309
"Jawaharlal Nehru Stadium, Delhi, Delhi, India",Jawaharlal Nehru Stadium,44:28.7,27.3,69.3,991.5,1.7,308.7,200,286,74.2,8,5,12.7,286
"IHBAS, Delhi, Delhi, India",IHBAS,44:28.7,34,52,1000,1,,,,16.9,6.4,10.7,11.3,-
"Lodhi Road, Delhi, Delhi, India",Lodhi Road,44:28.7,,,,1.5,,159,134,29.7,,4.5,0.1,159
"Burari Crossing, Delhi, Delhi, India",Burari,44:28.7,,,,1.5,,160,,17.6,,15.9,0.1,160
"CRRI Mathura Road, Delhi, Delhi, India",Mathura Road,44:28.7,,,,1.5,,217,233,13.6,,9,0.1,233
"Siri Fort, Delhi, Delhi, India",Siri Fort,44:28.7,,,,,,193,334,3.7,8.6,33.3,0.1,334
"North Campus, Delhi, Delhi, India",North Campus,44:28.7,,,,3.6,,164,157,7.7,,12.6,0.1,164
"Civil Lines, Delhi, Delhi, India",Civil Lines,44:28.7,,,,,,,,,,,,-
"ITO, Delhi, Delhi, India",ITO,44:28.7,,,,,,,,,,,,-
"ITI Jahangirpuri, Delhi, Delhi, India",Jahangirpuri,44:28.7,26.4,66.2,975.1,0.2,138.1,262,333,33.7,11.9,1.6,45.2,333
"Anand Vihar, Delhi, Delhi, India",Anand Vihar,44:28.7,28.1,62.3,979.3,0.3,249.2,306,552,37.8,3.8,2.7,23.5,552
"Delhi Institute of Tool Engineering, Wazirpur, Delhi, Delhi, India",Wazirpur,44:28.7,30,76,991,0.3,22.8,252,332,62.4,4.8,22.4,35.7,332
"Satyawati College, Delhi, Delhi, India",Delhi,44:28.7,26.2,80.2,980.6,1.4,54.4,256,234,59.2,11.9,2.1,33.8,256
"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",Jhilmil,44:28.7,28.3,65.7,984.3,0.3,221.3,265,210,48.3,5.1,8.2,35.1,265
"Sonia Vihar Water Treatment Plant DJB, Delhi, Delhi, India",Sonia Vihar,44:28.7,25.9,80.7,991.9,0.3,313.6,251,177,16.5,1.8,1.7,24.9,251
"PGDAV College, Sriniwaspuri, Delhi, Delhi, India",Sriniwaspuri,44:28.7,21.9,75.1,986.1,0.3,352.2,282,347,43.1,5.2,3.4,29.9,347
"Pusa, Delhi, Delhi, India",Pusa,44:28.7,26.6,79.4,984.1,0.3,180.3,236,265,37.2,1.6,0.9,9.1,265
"R.K. Puram, Delhi, Delhi, India",R.K. Puram,44:28.7,24.8,81.75,980.4,0.3,148,310,450,36.1,4.9,7,20.4,450
"Major Dhyan Chand National Stadium, Delhi, Delhi, India",Major Dhyan Chand National Stadium,44:28.7,25.3,69.9,987.4,0.2,9.5,230,181,85.7,10.3,6.7,22.9,230
"Mandir Marg, Delhi, Delhi, India",Mandir Marg,44:28.7,30.1,92.1,985.9,0.3,323.8,208,127,33.6,0.9,8.9,5.2,208
"Mother Dairy Plant, Parparganj, Delhi, Delhi, India",Parparganj,44:28.7,27.5,64.4,984.9,0.3,4.4,210,309,83.5,3.3,1.4,29.2,309
"Jawaharlal Nehru Stadium, Delhi, Delhi, India",Jawaharlal Nehru Stadium,44:28.7,27.3,69.3,991.5,1.7,308.7,200,286,74.2,8,5,12.7,286
"IHBAS, Delhi, Delhi, India",IHBAS,44:28.7,34,52,1000,1,,,,16.9,6.4,10.7,11.3,-
"Lodhi Road, Delhi, Delhi, India",Lodhi Road,44:28.7,,,,1.5,,159,134,29.7,,4.5,0.1,159
"Burari Crossing, Delhi, Delhi, India",Burari,44:28.7,,,,1.5,,160,,17.6,,15.9,0.1,160
"CRRI Mathura Road, Delhi, Delhi, India",Mathura Road,44:28.7,,,,1.5,,217,233,13.6,,9,0.1,233
"Siri Fort, Delhi, Delhi, India",Siri Fort,44:28.7,,,,,,193,334,3.7,8.6,33.3,0.1,334
"North Campus, Delhi, Delhi, India",North Campus,44:28.7,,,,3.6,,164,157,7.7,,12.6,0.1,164
"Civil Lines, Delhi, Delhi, India",Civil Lines,44:28.7,,,,,,,,,,,,-
"ITO, Delhi, Delhi, India",ITO,44:28.7,,,,,,,,,,,,-
"ITI Jahangirpuri, Delhi, Delhi, India",Jahangirpuri,44:28.7,26.4,66.2,975.1,0.2,138.1,262,333,33.7,11.9,1.6,45.2,333
"Anand Vihar, Delhi, Delhi, India",Anand Vihar,44:28.7,28.1,62.3,979.3,0.3,249.2,306,552,37.8,3.8,2.7,23.5,552
"Delhi Institute of Tool Engineering, Wazirpur, Delhi, Delhi, India",Wazirpur,44:28.7,30,76,991,0.3,22.8,252,332,62.4,4.8,22.4,35.7,332
"Satyawati College, Delhi, Delhi, India",Delhi,44:28.7,26.2,80.2,980.6,1.4,54.4,256,234,59.2,11.9,2.1,33.8,256
"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",Jhilmil,44:28.7,28.3,65.7,984.3,0.3,221.3,265,210,48.3,5.1,8.2,35.1,265
"Sonia Vihar Water Treatment Plant DJB, Delhi, Delhi, India",Sonia Vihar,44:28.7,25.9,80.7,991.9,0.3,313.6,251,177,16.5,1.8,1.7,24.9,251
"PGDAV College, Sriniwaspuri, Delhi, Delhi, India",Sriniwaspuri,44:28.7,21.9,75.1,986.1,0.3,352.2,282,347,43.1,5.2,3.4,29.9,347
"Pusa, Delhi, Delhi, India",Pusa,44:28.7,26.6,79.4,984.1,0.3,180.3,236,265,37.2,1.6,0.9,9.1,265
"R.K. Puram, Delhi, Delhi, India",R.K. Puram,44:28.7,24.8,81.75,980.4,0.3,148,310,450,36.1,4.9,7,20.4,450
"Major Dhyan Chand National Stadium, Delhi, Delhi, India",Major Dhyan Chand National Stadium,44:28.7,25.3,69.9,987.4,0.2,9.5,230,181,85.7,10.3,6.7,22.9,230
"Mandir Marg, Delhi, Delhi, India",Mandir Marg,44:28.7,30.1,92.1,985.9,0.3,323.8,208,127,33.6,0.9,8.9,5.2,208
"Mother Dairy Plant, Parparganj, Delhi, Delhi, India",Parparganj,44:28.7,27.5,64.4,984.9,0.3,4.4,210,309,83.5,3.3,1.4,29.2,309
"Jawaharlal Nehru Stadium, Delhi, Delhi, India",Jawaharlal Nehru Stadium,44:28.7,27.3,69.3,991.5,1.7,308.7,200,286,74.2,8,5,12.7,286
"IHBAS, Delhi, Delhi, India",IHBAS,44:28.7,34,52,1000,1,,,,16.9,6.4,10.7,11.3,-
"Lodhi Road, Delhi, Delhi, India",Lodhi Road,44:28.7,,,,1.5,,159,134,29.7,,4.5,0.1,159
"Burari Crossing, Delhi, Delhi, India",Burari,44:28.7,,,,1.5,,160,,17.6,,15.9,0.1,160
"CRRI Mathura Road, Delhi, Delhi, India",Mathura Road,44:28.7,,,,1.5,,217,233,13.6,,9,0.1,233
"Siri Fort, Delhi, Delhi, India",Siri Fort,44:28.7,,,,,,193,334,3.7,8.6,33.3,0.1,334
"North Campus, Delhi, Delhi, India",North Campus,44:28.7,,,,3.6,,164,157,7.7,,12.6,0.1,164
"Civil Lines, Delhi, Delhi, India",Civil Lines,44:28.7,,,,,,,,,,,,-
"ITO, Delhi, Delhi, India",ITO,44:28.7,,,,,,,,,,,,-
"ITI Jahangirpuri, Delhi, Delhi, India",Jahangirpuri,44:28.7,26.4,66.2,975.1,0.2,138.1,262,333,33.7,11.9,1.6,45.2,333
"Anand Vihar, Delhi, Delhi, India",Anand Vihar,44:28.7,28.1,62.3,979.3,0.3,249.2,306,552,37.8,3.8,2.7,23.5,552
"Delhi Institute of Tool Engineering, Wazirpur, Delhi, Delhi, India",Wazirpur,44:28.7,30,76,991,0.3,22.8,252,332,62.4,4.8,22.4,35.7,332
"Satyawati College, Delhi, Delhi, India",Delhi,44:28.7,26.2,80.2,980.6,1.4,54.4,256,234,59.2,11.9,2.1,33.8,256
"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",Jhilmil,44:28.7,28.3,65.7,984.3,0.3,221.3,265,210,48.3,5.1,8.2,35.1,265
"Sonia Vihar Water Treatment Plant DJB, Delhi, Delhi, India",Sonia Vihar,44:28.7,25.9,80.7,991.9,0.3,313.6,251,177,16.5,1.8,1.7,24.9,251
"PGDAV College, Sriniwaspuri, Delhi, Delhi, India",Sriniwaspuri,44:28.7,21.9,75.1,986.1,0.3,352.2,282,347,43.1,5.2,3.4,29.9,347
"Pusa, Delhi, Delhi, India",Pusa,44:28.7,26.6,79.4,984.1,0.3,180.3,236,265,37.2,1.6,0.9,9.1,265
"R.K. Puram, Delhi, Delhi, India",R.K. Puram,44:28.7,24.8,81.75,980.4,0.3,148,310,450,36.1,4.9,7,20.4,450
"Major Dhyan Chand National Stadium, Delhi, Delhi, India",Major Dhyan Chand National Stadium,44:28.7,25.3,69.9,987.4,0.2,9.5,230,181,85.7,10.3,6.7,22.9,230
"Mandir Marg, Delhi, Delhi, India",Mandir Marg,44:28.7,30.1,92.1,985.9,0.3,323.8,208,127,33.6,0.9,8.9,5.2,208
"Mother Dairy Plant, Parparganj, Delhi, Delhi, India",Parparganj,44:28.7,27.5,64.4,984.9,0.3,4.4,210,309,83.5,3.3,1.4,29.2,309
"Jawaharlal Nehru Stadium, Delhi, Delhi, India",Jawaharlal Nehru Stadium,44:28.7,27.3,69.3,991.5,1.7,308.7,200,286,74.2,8,5,12.7,286
"IHBAS, Delhi, Delhi, India",IHBAS,44:28.7,34,52,1000,1,,,,16.9,6.4,10.7,11.3,-
"Lodhi Road, Delhi, Delhi, India",Lodhi Road,44:28.7,,,,1.5,,159,134,29.7,,4.5,0.1,159
"Burari Crossing, Delhi, Delhi, India",Burari,44:28.7,,,,1.5,,160,,17.6,,15.9,0.1,160
"CRRI Mathura Road, Delhi, Delhi, India",Mathura Road,44:28.7,,,,1.5,,217,233,13.6,,9,0.1,233
"Siri Fort, Delhi, Delhi, India",Siri Fort,44:28.7,,,,,,193,334,3.7,8.6,33.3,0.1,334
"North Campus, Delhi, Delhi, India",North Campus,44:28.7,,,,3.6,,164,157,7.7,,12.6,0.1,164
"Civil Lines, Delhi, Delhi, India",Civil Lines,44:28.7,,,,,,,,,,,,-
"ITO, Delhi, Delhi, India",ITO,44:28.7,,,,,,,,,,,,-
"ITI Jahangirpuri, Delhi, Delhi, India",Jahangirpuri,44:28.7,26.4,66.2,975.1,0.2,138.1,262,333,33.7,11.9,1.6,45.2,333
"Anand Vihar, Delhi, Delhi, India",Anand Vihar,44:28.7,28.1,62.3,979.3,0.3,249.2,306,552,37.8,3.8,2.7,23.5,552
"Delhi Institute of Tool Engineering, Wazirpur, Delhi, Delhi, India",Wazirpur,44:28.7,30,76,991,0.3,22.8,252,332,62.4,4.8,22.4,35.7,332
"Satyawati College, Delhi, Delhi, India",Delhi,44:28.7,26.2,80.2,980.6,1.4,54.4,256,234,59.2,11.9,2.1,33.8,256
"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",Jhilmil,44:28.7,28.3,65.7,984.3,0.3,221.3,265,210,48.3,5.1,8.2,35.1,265
"Sonia Vihar Water Treatment Plant DJB, Delhi, Delhi, India",Sonia Vihar,44:28.7,25.9,80.7,991.9,0.3,313.6,251,177,16.5,1.8,1.7,24.9,251
"PGDAV College, Sriniwaspuri, Delhi, Delhi, India",Sriniwaspuri,44:28.7,21.9,75.1,986.1,0.3,352.2,282,347,43.1,5.2,3.4,29.9,347
"Pusa, Delhi, Delhi, India",Pusa,44:28.7,26.6,79.4,984.1,0.3,180.3,236,265,37.2,1.6,0.9,9.1,265
"R.K. Puram, Delhi, Delhi, India",R.K. Puram,44:28.7,24.8,81.75,980.4,0.3,148,310,450,36.1,4.9,7,20.4,450
"Major Dhyan Chand National Stadium, Delhi, Delhi, India",Major Dhyan Chand National Stadium,44:28.7,25.3,69.9,987.4,0.2,9.5,230,181,85.7,10.3,6.7,22.9,230
"Mandir Marg, Delhi, Delhi, India",Mandir Marg,44:28.7,30.1,92.1,985.9,0.3,323.8,208,127,33.6,0.9,8.9,5.2,208
"Mother Dairy Plant, Parparganj, Delhi, Delhi, India",Parparganj,44:28.7,27.5,64.4,984.9,0.3,4.4,210,309,83.5,3.3,1.4,29.2,309
"Jawaharlal Nehru Stadium, Delhi, Delhi, India",Jawaharlal Nehru Stadium,44:28.7,27.3,69.3,991.5,1.7,308.7,200,286,74.2,8,5,12.7,286
"IHBAS, Delhi, Delhi, India",IHBAS,44:28.7,34,52,1000,1,,,,16.9,6.4,10.7,11.3,-
"Lodhi Road, Delhi, Delhi, India",Lodhi Road,44:28.7,,,,1.5,,159,134,29.7,,4.5,0.1,159
"Burari Crossing, Delhi, Delhi, India",Burari,44:28.7,,,,1.5,,160,,17.6,,15.9,0.1,160
"CRRI Mathura Road, Delhi, Delhi, India",Mathura Road,44:28.7,,,,1.5,,217,233,13.6,,9,0.1,233
"Siri Fort, Delhi, Delhi, India",Siri Fort,44:28.7,,,,,,193,334,3.7,8.6,33.3,0.1,334
"North Campus, Delhi, Delhi, India",North Campus,44:28.7,,,,3.6,,164,157,7.7,,12.6,0.1,164
"Civil Lines, Delhi, Delhi, India",Civil Lines,44:28.7,,,,,,,,,,,,-
"ITO, Delhi, Delhi, India",ITO,44:28.7,,,,,,,,,,,,-
"ITI Jahangirpuri, Delhi, Delhi, India",Jahangirpuri,44:28.7,26.4,66.2,975.1,0.2,138.1,262,333,33.7,11.9,1.6,45.2,333
"Anand Vihar, Delhi, Delhi, India",Anand Vihar,44:28.7,28.1,62.3,979.3,0.3,249.2,306,552,37.8,3.8,2.7,23.5,552
"Delhi Institute of Tool Engineering, Wazirpur, Delhi, Delhi, India",Wazirpur,44:28.7,30,76,991,0.3,22.8,252,332,62.4,4.8,22.4,35.7,332
